日期,时间,app名称,投放渠道,账户组,账户组备注,二代,关键行为数,消耗,人均激励视频数,激励视频cpm,当日实际付费率,转化成本,激活成本,当日实际付费收入占比,次留率,3日留存率,7日留存率,修复真实7日roi_规则赔付,修复真实14日roi_规则赔付,修复真实30日roi_规则赔付,修复真实60日roi_规则赔付,账户id,计划id,当前平均出价,回旋商品名称,曝光数,曝光激活转化率,曝光注册转化率,曝光关键行为转化率,点击数,曝光点击转化率,千次展示成本,点击成本,点击转化率,激活数,点击激活转化率,回传激活数,当日回传激活数,回传激活率,回传激活成本,归因回传激活数,归因回传激活成本,重置激活率,注册数,注册率,注册成本,关键行为率,关键行为成本,归因关键行为数,归因关键行为成本,归因关键行为率2日内,重置激活归因关键行为率2日内,归因关键行为数2日内,平均实际付费收入,实际付费用户人均付费收入,预估ltv,预估roi,预估赔付roi,预估返点roi,稳定后预估roi,平均预估广告总收入,平均总收入,1日ltv,1日roi,3日ltv,3日roi,7日ltv,7日roi,10日ltv,10日roi,14日ltv,14日roi,30日roi,45日roi,60日roi,75日roi,90日roi,返点1日roi,返点3日roi,返点7日roi,返点10日roi,返点14日roi,修复真实3日roi_规则赔付,修复真实10日roi_规则赔付,修复真实45日roi_规则赔付,修复真实75日roi_规则赔付,修复真实90日roi_规则赔付,当日平均使用时长_分钟,次日留存成本,4日留存率,5日留存率,6日留存率,14日留存率,30日留存率,45日留存率,60日留存率,75日留存率,90日留存率,激活数性别分布,激活数年龄分布,新建计划数,有在投计划账户数,7日内回传付费单次成本,当日实际付费单次成本,3日内实际付费单次成本,7日内实际付费单次成本,运营负责人,节假日判断,星期,转化类型,修复真实1日roi_规则赔付
20260422,24:00,点点穿书,快手,代理站内47,汇创-聚广-gogo,,3,100.89,7.78,305,22.22%,33.63,11.21,30.86%,44.44%,0%,0%,0%,0%,0%,0%,99064877,,26,,4763,0.19%,0.06%,0.06%,122,2.56%,21.18,0.83,2.46%,9,7.377%,8,8,88.889%,12.61,8,12.61,11.11%,3,33.33%,33.63,33.33%,33.63,3,33.63,33.33%,0.00%,3,1.06,4.77,3.41,30.41%,30.41%,32.18%,39.33%,2.38,3.44,3.44,30.68%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,32.47%,0%,0%,0%,0%,0%,0%,0%,0%,0%,91.56,25.22,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""77.78%"", ""男"": ""22.22%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""33.33%"", ""18-25岁"": ""66.67%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,50.45,0,0,韩孟伶,工作日,周三,关键行为,35.20%
20260422,24:00,点点穿书,头条,站内8,付费收入-gogo,,2,100.83,0.67,126,33.33%,50.42,16.81,99.19%,16.67%,0%,0%,0%,0%,0%,0%,"	1859266946039956",,100,被病娇囚禁后：我混成了团宠,5791,0.10%,0.03%,0.03%,148,2.56%,17.41,0.68,1.35%,6,4.054%,5,5,83.333%,20.17,5,20.17,0.00%,2,33.33%,50.42,33.33%,50.42,2,50.42,33.33%,0%,2,10.21,30.62,10.26,61.06%,61.06%,61.98%,30.79%,0.08,10.29,10.26,61.06%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,61.98%,0%,0%,0%,0%,0%,0%,0%,0%,0%,31.82,100.83,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""33.33%"", ""男"": ""66.67%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",10,1,0,16.81,0,0,韩孟伶,工作日,周三,付费,67.18%
20260422,24:00,点点穿书,头条,代理站内26,代理-月象-gogo,,4,100.47,4.17,108,16.67%,25.12,5.58,75.74%,22.22%,0%,0%,0%,0%,0%,0%,"	1847941069747208",,55,,2890,0.62%,0.14%,0.14%,53,1.83%,34.76,1.9,7.55%,18,33.962%,16,16,88.889%,6.28,15,6.7,27.78%,4,22.22%,25.12,22.22%,25.12,3,33.49,16.67%,0.00%,3,1.4,8.42,1.82,32.70%,32.70%,33.02%,14.93%,0.45,1.85,1.82,32.68%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,33.01%,0%,0%,0%,0%,0%,0%,0%,0%,0%,54.41,25.12,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""77.78%"", ""男"": ""16.67%"", ""未知"": ""5.56%""}","{""未知"": ""5.56%"", ""12-18岁"": ""16.67%"", ""18-25岁"": ""77.78%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,14.35,0,0,韩孟伶,工作日,周三,关键行为,35.77%
20260422,24:00,点点穿书,头条,代理站内26,代理-月象-gogo,,2,99.3,0.25,488,25.00%,49.65,12.41,94.48%,25.00%,0%,0%,0%,0%,0%,0%,"	1858695568621568",,57,,3444,0.23%,0.06%,0.06%,41,1.19%,28.83,2.42,4.88%,8,19.512%,7,7,87.500%,14.19,7,14.19,62.50%,2,25.00%,49.65,25.00%,49.65,2,49.65,25.00%,40.00%,2,2.09,8.35,2.18,17.58%,17.58%,17.76%,15.31%,0.12,2.21,2.18,17.58%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,17.75%,0%,0%,0%,0%,0%,0%,0%,0%,0%,19.49,49.65,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""62.50%"", ""男"": ""37.50%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""25.00%"", ""18-25岁"": ""75.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,49.65,0,0,韩孟伶,工作日,周三,关键行为,19.24%
20260422,24:00,点点穿书-ios,头条,星广站内42,站内2-gogo,,1,98.92,6.07,155,33.33%,98.92,6.59,68.04%,26.67%,0%,0%,0%,0%,0%,0%,"	1854640989485129",,75,被病娇囚禁后：我混成了团宠,2071,0.72%,0.34%,0.05%,48,2.32%,47.76,2.06,2.08%,15,31.250%,14,14,93.333%,7.07,14,7.07,0.00%,7,46.67%,14.13,6.67%,98.92,1,98.92,6.67%,0%,1,2,6.01,2.92,44.28%,44.28%,44.94%,58.40%,0.94,2.95,2.92,44.28%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,44.95%,0%,0%,0%,0%,0%,0%,0%,0%,0%,63.32,24.73,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""80.00%"", ""男"": ""20.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""93.33%"", ""25-40岁"": ""6.67%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",2,1,0,8.99,0,0,韩孟伶,工作日,周三,关键行为,55.37%
20260422,24:00,点点穿书,头条,代理站内26,代理-月象-gogo,,2,97.43,0.78,414,22.22%,48.72,10.83,83.54%,11.11%,0%,0%,0%,0%,0%,0%,"	1858695571428492",,55.25,,2396,0.38%,0.08%,0.08%,37,1.54%,40.66,2.63,5.41%,9,24.324%,8,8,88.889%,12.18,8,12.18,33.33%,2,22.22%,48.72,22.22%,48.72,1,97.43,11.11%,33.33%,1,1.63,7.36,1.93,17.83%,17.83%,18.00%,15.79%,0.32,1.96,1.93,17.82%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,18.00%,0%,0%,0%,0%,0%,0%,0%,0%,0%,25.16,97.43,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""55.56%"", ""男"": ""44.44%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""11.11%"", ""18-25岁"": ""66.67%"", ""25-40岁"": ""22.22%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,48.72,0,0,韩孟伶,工作日,周三,关键行为,19.50%
20260422,24:00,点点穿书,头条,站内20,付费-gogo,,2,96.24,3.6,246,40.00%,96.24,19.25,93.38%,20.00%,0%,0%,0%,0%,0%,0%,"	1862597332933642",,116.13,被病娇囚禁后：我混成了团宠,6197,0.08%,0.03%,0.03%,84,1.36%,15.53,1.15,1.19%,5,5.952%,3,3,60.000%,32.08,3,32.08,40.00%,2,40.00%,48.12,40.00%,48.12,2,48.12,40.00%,50.00%,2,12.48,31.21,13.34,69.32%,69.32%,70.36%,63.54%,0.89,13.37,13.34,69.31%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,70.35%,0%,0%,0%,0%,0%,0%,0%,0%,0%,76.33,96.24,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""80.00%"", ""男"": ""20.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""80.00%"", ""25-40岁"": ""20.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",2,1,0,32.08,0,0,韩孟伶,工作日,周三,付费,76.25%
20260422,24:00,点点穿书,头条,星广通投44,高价-uba-gogo,,1,92.73,3,228,50.00%,92.73,23.18,95.11%,50.00%,0%,0%,0%,0%,0%,0%,"	1862597349605513",,75,被病娇囚禁后：我混成了团宠,13681,0.03%,0.01%,0.01%,138,1.01%,6.78,0.67,0.72%,4,2.899%,3,3,75.000%,30.91,3,30.91,25.00%,2,50.00%,46.37,25.00%,92.73,1,92.73,25.00%,0.00%,1,13.32,26.64,13.98,60.29%,60.29%,61.20%,74.54%,0.68,14,13.98,60.30%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,61.20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,145.54,46.37,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""50.00%"", ""男"": ""50.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""25.00%"", ""18-25岁"": ""75.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,13.25,0,0,韩孟伶,工作日,周三,关键行为,66.34%
20260422,24:00,点点穿书,头条,代理通投52,短笛-每日留存（极限测）-gogo,,4,91.97,1.93,391,6.90%,22.99,3.17,34.91%,17.24%,0%,0%,0%,0%,0%,0%,"	1854381512342852",,22.7,被病娇囚禁后：我混成了团宠,14542,0.20%,0.02%,0.03%,301,2.07%,6.32,0.31,1.33%,29,9.635%,4,4,13.793%,22.99,3,30.66,13.79%,3,10.34%,30.66,13.79%,22.99,3,30.66,13.79%,0.00%,4,0.4,5.86,1.13,35.68%,35.68%,35.16%,36.11%,0.75,1.16,1.14,36.02%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,35.50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,31.04,18.39,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""55.17%"", ""男"": ""37.93%"", ""未知"": ""6.90%""}","{""未知"": ""6.90%"", ""12-18岁"": ""17.24%"", ""18-25岁"": ""55.17%"", ""25-40岁"": ""10.34%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""10.34%""}",0,1,0,30.66,0,0,韩孟伶,工作日,周三,激活且每日留存,38.48%
20260422,24:00,点点穿书,快手,代理站内47,汇创-聚广-gogo,,0,91.73,0.31,559,0.00%,0,7.06,0.00%,61.54%,0%,0%,0%,0%,0%,0%,99064865,,26,,12127,0.11%,0.02%,0.00%,113,0.93%,7.56,0.81,0.00%,13,11.504%,12,12,92.308%,7.64,12,7.64,23.08%,2,15.38%,45.87,0.00%,0,0,0,7.69%,0.00%,1,0,0,0.15,2.06%,2.06%,2.18%,0%,0.17,0.17,0.15,2.06%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,2.18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,23.17,11.47,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""100.00%"", ""男"": ""0.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""38.46%"", ""18-25岁"": ""53.85%"", ""25-40岁"": ""7.69%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周三,关键行为,2.36%
20260422,24:00,点点穿书,头条,星广通投20,新素材-uba-gogo,,1,84.58,3.33,641,8.33%,84.58,7.05,53.10%,8.33%,0%,0%,0%,0%,0%,0%,"	1861812243825946",,58,修仙这件小事,2716,0.44%,0.04%,0.04%,49,1.80%,31.14,1.73,2.04%,12,24.490%,11,11,91.667%,7.69,11,7.69,25.00%,1,8.33%,84.58,8.33%,84.58,1,84.58,8.33%,0.00%,1,2.47,29.62,4.62,65.57%,65.57%,66.56%,95.62%,2.18,4.65,4.62,65.60%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,66.59%,0%,0%,0%,0%,0%,0%,0%,0%,0%,55.62,84.58,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""66.67%"", ""男"": ""33.33%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""75.00%"", ""25-40岁"": ""25.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",1,1,0,28.19,0,0,韩孟伶,工作日,周三,关键行为,72.17%
20260422,24:00,点点穿书,头条,站内16,付费-高价-gogo,,4,82.54,3.8,379,30.00%,82.54,8.25,61.93%,50.00%,0%,0%,0%,0%,0%,0%,"	1862597331180681",,112.73,被病娇囚禁后：我混成了团宠,3730,0.27%,0.08%,0.11%,122,3.27%,22.13,0.68,0.82%,10,8.197%,8,8,80.000%,10.32,8,10.32,20.00%,3,30.00%,27.51,40.00%,20.64,4,20.64,40.00%,50.00%,4,2.35,7.82,3.76,45.57%,45.57%,46.25%,37.61%,1.44,3.79,3.72,45.09%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,45.76%,0%,0%,0%,0%,0%,0%,0%,0%,0%,55.47,16.51,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""80.00%"", ""男"": ""20.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""80.00%"", ""25-40岁"": ""10.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""10.00%""}",4,1,0,16.51,0,0,韩孟伶,工作日,周三,付费,49.60%
20260422,24:00,点点穿书,头条,代理通投74,天擎-uba-gogo,,1,77.59,0.4,277,10.00%,77.59,7.76,99.29%,30.00%,0%,0%,0%,0%,0%,0%,"	1862345902683480",,58,被病娇囚禁后：我混成了团宠,2527,0.40%,0.04%,0.04%,38,1.50%,30.7,2.04,2.63%,10,26.316%,9,9,90.000%,8.62,9,8.62,20.00%,1,10.00%,77.59,10.00%,77.59,1,77.59,20.00%,0.00%,2,15.39,153.87,15.47,199.39%,199.39%,196.49%,266.74%,0.11,15.5,15.47,199.39%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,196.49%,0%,0%,0%,0%,0%,0%,0%,0%,0%,42.52,25.86,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""50.00%"", ""男"": ""50.00%"", ""未知"": ""0.00%""}","{""未知"": ""10.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""60.00%"", ""25-40岁"": ""30.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,25.86,0,0,韩孟伶,工作日,周三,关键行为,212.97%
20260422,24:00,点点穿书,头条,星广通投43,付费次数-gogo,,1,73.64,0.33,31,33.33%,73.64,24.55,99.48%,0.00%,0%,0%,0%,0%,0%,0%,"	1859266950291463",,90,被病娇囚禁后：我混成了团宠,1677,0.18%,0.06%,0.06%,43,2.56%,43.91,1.71,2.33%,3,6.977%,2,2,66.667%,36.82,2,36.82,33.33%,1,33.33%,73.64,33.33%,73.64,1,73.64,33.33%,0.00%,1,1.99,5.96,1.97,8.03%,8.03%,8.15%,6.57%,0.01,2,1.97,8.03%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,8.15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,24.58,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0.00%"", ""男"": ""100.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""66.67%"", ""18-25岁"": ""33.33%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",5,1,0,73.64,0,0,韩孟伶,工作日,周三,付费,8.84%
20260422,24:00,点点穿书,头条,星广站内34,uba低价-gogo,,2,73.56,5.5,238,20.00%,36.78,7.36,55.81%,10.00%,0%,0%,0%,0%,0%,0%,"	1855550366493831",,50,被病娇囚禁后：我混成了团宠,8936,0.11%,0.02%,0.02%,80,0.90%,8.23,0.92,2.50%,10,12.500%,7,7,70.000%,10.51,7,10.51,10.00%,2,20.00%,36.78,20.00%,36.78,2,36.78,20.00%,0.00%,2,1.65,8.25,2.93,39.83%,39.83%,40.42%,29.30%,1.31,2.96,2.93,39.79%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,40.39%,0%,0%,0%,0%,0%,0%,0%,0%,0%,72.74,73.56,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""40.00%"", ""男"": ""60.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""10.00%"", ""18-25岁"": ""40.00%"", ""25-40岁"": ""40.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""10.00%""}",0,1,0,18.39,0,0,韩孟伶,工作日,周三,关键行为,43.78%
20260422,24:00,点点穿书,头条,站内16,付费-高价-gogo,,0,70.72,2.75,132,0.00%,0,17.68,0.00%,0.00%,0%,0%,0%,0%,0%,0%,"	1862597331825675",,109.06,被病娇囚禁后：我混成了团宠,2045,0.20%,0.00%,0.00%,48,2.35%,34.58,1.47,0.00%,4,8.333%,2,2,50.000%,35.36,2,35.36,50.00%,0,0.00%,0,0.00%,0,0,0,0.00%,0.00%,0,0,0,0.34,1.91%,1.91%,1.93%,0%,0.36,0.36,0.34,1.94%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,1.97%,0%,0%,0%,0%,0%,0%,0%,0%,0%,46.75,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""100.00%"", ""男"": ""0.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",1,1,0,0,0,0,韩孟伶,工作日,周三,付费,2.13%
20260422,24:00,点点穿书,头条,代理站内15,星广-短笛-gogo,,2,65.98,1.33,171,0.00%,32.99,5.5,0.00%,8.33%,0%,0%,0%,0%,0%,0%,"	1852910213225879",,52.34,被病娇囚禁后：我混成了团宠,2989,0.40%,0.07%,0.07%,25,0.84%,22.07,2.64,8.00%,12,48.000%,12,12,100.000%,5.5,11,6,16.67%,2,16.67%,32.99,16.67%,32.99,0,0,0.00%,0.00%,0,0,0,0.2,3.65%,3.65%,3.59%,2.20%,0.23,0.23,0.2,3.63%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,3.58%,0%,0%,0%,0%,0%,0%,0%,0%,0%,27.27,65.98,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""25.00%"", ""男"": ""75.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""16.67%"", ""18-25岁"": ""83.33%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周三,关键行为,3.88%
20260422,24:00,点点穿书,头条,站内8,付费收入-gogo,,0,61.86,0,0,33.33%,0,20.62,100.00%,0.00%,0%,0%,0%,0%,0%,0%,"	1859266948934023",,100,被病娇囚禁后：我混成了团宠,2043,0.15%,0.00%,0.00%,66,3.23%,30.28,0.94,0.00%,3,4.546%,2,2,66.667%,30.93,2,30.93,66.67%,0,0.00%,0,0.00%,0,0,0,0.00%,0.00%,0,1.66,4.97,1.63,7.90%,7.90%,8.02%,0%,0,1.66,1.63,7.90%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,8.02%,0%,0%,0%,0%,0%,0%,0%,0%,0%,4.6,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""33.33%"", ""男"": ""66.67%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",5,1,0,61.86,0,0,韩孟伶,工作日,周三,付费,8.69%
20260422,24:00,点点穿书,头条,星广通投42,高价-uba-gogo,,0,59.78,1.67,329,0.00%,0,9.96,0.00%,16.67%,0%,0%,0%,0%,0%,0%,"	1861812248441882",,65,修仙这件小事,5682,0.11%,0.00%,0.00%,62,1.09%,10.52,0.96,0.00%,6,9.677%,5,5,83.333%,11.96,5,11.96,33.33%,0,0.00%,0,0.00%,0,0,0,0.00%,0.00%,0,0,0,0.52,5.24%,5.24%,5.32%,0%,0.55,0.55,0.52,5.21%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,5.29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,15.12,59.78,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""66.67%"", ""男"": ""33.33%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""83.33%"", ""25-40岁"": ""16.67%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周三,关键行为,5.73%
20260422,24:00,点点穿书,小红书,站内5,简单投3-gogo,,0,59.31,8.2,362,0.00%,59.31,11.86,0.00%,40.00%,0%,0%,0%,0%,0%,0%,9396507,,0,,3039,0.16%,0.00%,0.00%,558,18.36%,19.52,0.11,0.18%,5,0.896%,0,1,0.000%,0,1,59.31,20.00%,0,0.00%,0,0.00%,0,0,0,0.00%,0.00%,0,0,0,2.94,24.81%,24.81%,27.29%,0%,2.97,2.97,2.94,24.75%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,27.23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,53.81,29.66,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""100.00%"", ""男"": ""0.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""80.00%"", ""18-25岁"": ""20.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周三,激活,29.51%
20260422,24:00,点点穿书-ios,头条,星广站内51,站内-v2-gogo,,2,59.14,4.09,90,18.18%,29.57,5.38,74.61%,27.27%,0%,0%,0%,0%,0%,0%,"	1858356384539723",,70,被病娇囚禁后：我混成了团宠,589,1.87%,0.34%,0.34%,12,2.04%,100.41,4.93,16.67%,11,91.667%,11,11,100.000%,5.38,11,5.38,0.00%,2,18.18%,29.57,18.18%,29.57,2,29.57,18.18%,0%,2,1.08,5.94,1.42,26.42%,26.42%,26.82%,11.16%,0.37,1.45,1.42,26.46%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,26.86%,0%,0%,0%,0%,0%,0%,0%,0%,0%,38.76,19.71,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""90.91%"", ""男"": ""9.09%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""9.09%"", ""18-25岁"": ""90.91%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",2,1,0,11.83,0,0,韩孟伶,工作日,周三,关键行为,33.09%
20260422,24:00,点点穿书,头条,星广通投54,"付费- LL-6元以上60%回传",,2,59.03,0,0,0.00%,0,29.52,0%,0.00%,0%,0%,0%,0%,0%,0%,"	1862507795430473",,120,被病娇囚禁后：我混成了团宠,3342,0.06%,0.03%,0.06%,146,4.37%,17.66,0.4,0.00%,2,1.370%,2,2,100.000%,29.52,2,29.52,0.00%,1,50.00%,59.03,100.00%,29.52,0,0,0.00%,0%,0,0,0,-0.03,-0.09%,-0.09%,-0.09%,0%,0,0,-0.03,-0.09%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,-0.09%,0%,0%,0%,0%,0%,0%,0%,0%,0%,10.66,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""50.00%"", ""男"": ""50.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""50.00%"", ""18-25岁"": ""50.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",6,1,0,0,0,0,兰兰,工作日,周三,付费,-0.10%
20260422,24:00,点点穿书,头条,星广通投54,"付费- LL-6元以上60%回传",,0,58.17,0,0,0.00%,0,11.63,0%,20.00%,0%,0%,0%,0%,0%,0%,"	1862507735409803",,120,被病娇囚禁后：我混成了团宠,1899,0.26%,0.00%,0.00%,61,3.21%,30.63,0.95,0.00%,5,8.197%,5,5,100.000%,11.63,5,11.63,0.00%,0,0.00%,0,0.00%,0,0,0,0.00%,0%,0,0,0,-0.03,-0.23%,-0.23%,-0.24%,0%,0,0,-0.03,-0.23%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,-0.24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,24.78,58.17,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""60.00%"", ""男"": ""40.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""40.00%"", ""18-25岁"": ""60.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",4,1,0,0,0,0,兰兰,工作日,周三,付费,-0.26%
20260422,24:00,点点穿书-ios,头条,星广站内56,站内-v2-gogo,,2,57.06,3.83,176,50.00%,28.53,9.51,77.28%,16.67%,0%,0%,0%,0%,0%,0%,"	1862070318894219",,70,修仙这件小事,211,2.84%,0.95%,0.95%,2,0.95%,270.43,28.53,100.00%,6,300.000%,6,6,100.000%,9.51,6,9.51,0.00%,2,33.33%,28.53,33.33%,28.53,2,28.53,33.33%,0%,2,2.3,4.6,2.95,31.00%,31.00%,31.46%,12.63%,0.68,2.98,2.95,31.00%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,31.46%,0%,0%,0%,0%,0%,0%,0%,0%,0%,39.12,57.06,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""66.67%"", ""男"": ""33.33%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",3,1,0,9.51,0,0,韩孟伶,工作日,周三,关键行为,38.75%
