日期,时间,app名称,投放渠道,账户组,账户组备注,二代,关键行为数,消耗,人均激励视频数,激励视频cpm,当日实际付费率,转化成本,激活成本,当日实际付费收入占比,次留率,3日留存率,7日留存率,修复真实7日roi_规则赔付,修复真实14日roi_规则赔付,修复真实30日roi_规则赔付,修复真实60日roi_规则赔付,账户id,计划id,当前平均出价,回旋商品名称,曝光数,曝光激活转化率,曝光注册转化率,曝光关键行为转化率,点击数,曝光点击转化率,千次展示成本,点击成本,点击转化率,激活数,点击激活转化率,回传激活数,当日回传激活数,回传激活率,回传激活成本,归因回传激活数,归因回传激活成本,重置激活率,注册数,注册率,注册成本,关键行为率,关键行为成本,归因关键行为数,归因关键行为成本,归因关键行为率2日内,重置激活归因关键行为率2日内,归因关键行为数2日内,平均实际付费收入,实际付费用户人均付费收入,预估ltv,预估roi,预估赔付roi,预估返点roi,稳定后预估roi,平均预估广告总收入,平均总收入,1日ltv,1日roi,3日ltv,3日roi,7日ltv,7日roi,10日ltv,10日roi,14日ltv,14日roi,30日roi,45日roi,60日roi,75日roi,90日roi,返点1日roi,返点3日roi,返点7日roi,返点10日roi,返点14日roi,修复真实3日roi_规则赔付,修复真实10日roi_规则赔付,修复真实45日roi_规则赔付,修复真实75日roi_规则赔付,修复真实90日roi_规则赔付,当日平均使用时长_分钟,次日留存成本,4日留存率,5日留存率,6日留存率,14日留存率,30日留存率,45日留存率,60日留存率,75日留存率,90日留存率,激活数性别分布,激活数年龄分布,新建计划数,有在投计划账户数,7日内回传付费单次成本,当日实际付费单次成本,3日内实际付费单次成本,7日内实际付费单次成本,运营负责人,节假日判断,星期,转化类型,修复真实1日roi_规则赔付
20260416,24:00,点点穿书,头条,星广站内38,站内v3-gogo,,0,7.55,0,0,0.00%,0,3.78,0%,0%,0%,0%,0%,0%,0%,0%,"	1855550438622295",,40,被病娇囚禁后：我混成了团宠,670,0.30%,0.00%,0.00%,5,0.75%,11.27,1.51,0.00%,2,40.000%,2,2,100.000%,3.78,2,3.78,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,-0.03,-0.72%,-0.72%,-0.73%,0%,0,0,-0.03,-0.72%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,-0.73%,0%,0%,0%,0%,0%,0%,0%,0%,0%,16.58,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""50.00%"", ""男"": ""50.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,-0.78%
20260416,24:00,点点穿书,头条,星广站内2,高消耗-站内-gogo,,0,7.33,0,0,0.00%,0,7.33,0%,0%,0%,0%,0%,0%,0%,0%,"	1861812236484615",,55,修仙这件小事,146,0.68%,0.00%,0.00%,2,1.37%,50.21,3.67,0.00%,1,50.000%,1,1,100.000%,7.33,1,7.33,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,-0.03,-0.37%,-0.37%,-0.37%,0%,0,0,-0.03,-0.37%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,-0.37%,0%,0%,0%,0%,0%,0%,0%,0%,0%,7.47,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0.00%"", ""男"": ""100.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""0.00%"", ""25-40岁"": ""100.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,-0.40%
20260416,24:00,点点穿书,头条,星广通投31,uba-LL,,0,7.32,0,0,0.00%,0,7.32,0%,0%,0%,0%,0%,0%,0%,0%,"	1860436915341524",,52,被病娇囚禁后：我混成了团宠,248,0.40%,0.00%,0.00%,2,0.81%,29.52,3.66,0.00%,1,50.000%,2,2,200.000%,3.66,1,7.32,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,-0.03,-0.37%,-0.37%,-0.37%,0%,0,0,-0.03,-0.37%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,-0.37%,0%,0%,0%,0%,0%,0%,0%,0%,0%,4.5,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0.00%"", ""男"": ""100.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",2,1,0,0,0,0,兰兰,工作日,周四,关键行为,-0.40%
20260416,24:00,点点穿书,头条,星广站内68,站内-gogo,,0,7.31,0,0,0.00%,0,2.44,0%,0%,0%,0%,0%,0%,0%,0%,"	1862597342930947",,70,修仙这件小事,206,1.46%,0.00%,0.00%,8,3.88%,35.49,0.91,0.00%,3,37.500%,2,2,66.667%,3.66,2,3.66,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,-0.03,-1.11%,-1.11%,-1.12%,0%,0,0,-0.03,-1.11%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,-1.12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,7.3,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""33.33%"", ""男"": ""66.67%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""66.67%"", ""25-40岁"": ""33.33%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",17,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,-1.21%
20260416,24:00,点点穿书-ios,头条,星广站内51,站内-v2-gogo,,0,7.15,0,0,0.00%,0,7.15,0%,0%,0%,0%,0%,0%,0%,0%,"	1858356384539723",,60,被病娇囚禁后：我混成了团宠,141,0.71%,0.00%,0.00%,1,0.71%,50.71,7.15,0.00%,1,100.000%,1,1,100.000%,7.15,1,7.15,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,-0.03,-0.38%,-0.38%,-0.38%,0%,0,0,-0.03,-0.38%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,-0.38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,15.71,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""100.00%"", ""男"": ""0.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",1,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,-0.65%
20260416,24:00,点点穿书,头条,代理站内42,月象-低价-gogo,,0,6.61,1,64,0.00%,0,2.2,0.00%,0%,0%,0%,0%,0%,0%,0%,"	1858695638239360",,35,,242,1.24%,0.00%,0.00%,10,4.13%,27.31,0.66,0.00%,3,30.000%,3,3,100.000%,2.2,3,2.2,33.33%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,0.04,1.68%,1.68%,1.70%,0%,0.06,0.06,0.04,1.70%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,1.71%,0%,0%,0%,0%,0%,0%,0%,0%,0%,10.55,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""33.33%"", ""男"": ""66.67%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,1.85%
20260416,24:00,点点穿书,头条,代理通投43,汇创-uba-gogo,,0,6.6,0.2,71,0.00%,0,1.32,0.00%,0%,0%,0%,0%,0%,0%,0%,"	1854983079609419",,60,被病娇囚禁后：我混成了团宠,298,1.68%,0.00%,0.00%,24,8.05%,22.15,0.28,0.00%,5,20.833%,5,5,100.000%,1.32,5,1.32,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,-0.01,-0.97%,-0.97%,-0.97%,0%,0.01,0.01,-0.01,-0.99%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,-0.99%,0%,0%,0%,0%,0%,0%,0%,0%,0%,32.15,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""80.00%"", ""男"": ""20.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""40.00%"", ""18-25岁"": ""60.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,-1.06%
20260416,24:00,点点穿书,头条,星广通投7,高价-uba-gogo,,0,6.29,1,238,100.00%,0,6.29,95.25%,0%,0%,0%,0%,0%,0%,0%,"	1862597346225435",,90,被病娇囚禁后：我混成了团宠,408,0.25%,0.25%,0.00%,23,5.64%,15.42,0.27,0.00%,1,4.348%,1,1,100.000%,6.29,1,6.29,0.00%,1,100.00%,6.29,0.00%,0,0,0,0%,0%,0,4.77,4.77,4.98,79.20%,79.20%,80.39%,0%,0.24,5.01,4.98,79.20%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,80.39%,0%,0%,0%,0%,0%,0%,0%,0%,0%,10.19,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0.00%"", ""男"": ""100.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",2,1,0,6.29,0,0,韩孟伶,工作日,周四,关键行为,86.65%
20260416,24:00,点点穿书-ios,头条,星广站内51,站内-v2-gogo,,0,6.01,16,206,0.00%,0,6.01,0.00%,0%,0%,0%,0%,0%,0%,0%,"	1858356385086683",,60,被病娇囚禁后：我混成了团宠,102,0.98%,0.00%,0.00%,2,1.96%,58.92,3.01,0.00%,1,50.000%,1,1,100.000%,6.01,1,6.01,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,3.28,54.50%,54.50%,55.32%,0%,3.3,3.3,3.67,60.99%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,61.90%,0%,0%,0%,0%,0%,0%,0%,0%,0%,55.92,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""100.00%"", ""男"": ""0.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",3,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,104.93%
20260416,24:00,点点穿书,头条,星广站内10,"男频- v3-gogo",,0,5.89,0,0,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,"	1861812247224779",,55,修仙这件小事,329,0.00%,0.00%,0.00%,6,1.82%,17.9,0.98,0.00%,0,0.000%,0,0,0%,0,0,0,0%,0,0%,0,0%,0,0,0,0%,0%,,0,0,0,0.00%,0.00%,0.00%,0%,0,0,0,,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0%"", ""男"": ""0%"", ""未知"": ""0%""}","{""未知"": ""0%"", ""12-18岁"": ""0%"", ""18-25岁"": ""0%"", ""25-40岁"": ""0%"", ""12岁以下"": ""0%"", ""40岁以上"": ""0%""}",2,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,
20260416,24:00,点点穿书-ios,头条,星广站内56,站内-v2-gogo,,0,5.75,10,95,0.00%,0,5.75,0.00%,0%,0%,0%,0%,0%,0%,0%,"	1862070318217289",,65,修仙这件小事,121,0.83%,0.00%,0.00%,4,3.31%,47.52,1.44,0.00%,1,25.000%,1,1,100.000%,5.75,1,5.75,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,0.92,15.97%,15.97%,16.21%,0%,0.95,0.95,0.91,15.89%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,16.13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,82.1,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""100.00%"", ""男"": ""0.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""100.00%"", ""18-25岁"": ""0.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",2,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,27.35%
20260416,24:00,点点穿书,小红书,站内,小红书-gogo,,0,5.66,0,0,0.00%,0,5.66,0%,0%,0%,0%,0%,0%,0%,0%,8814237,,0,,1260,0.08%,0.00%,0.00%,19,1.51%,4.49,0.3,0.00%,1,5.263%,0,0,0.000%,0,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,-0.03,-0.48%,-0.48%,-0.52%,0%,0,0,-0.03,-0.48%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,-0.52%,0%,0%,0%,0%,0%,0%,0%,0%,0%,13.61,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""100.00%"", ""男"": ""0.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""100.00%"", ""18-25岁"": ""0.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",28,1,0,0,0,0,韩孟伶,工作日,周四,激活,-0.57%
20260416,24:00,点点穿书,头条,星广站内5,自投gogo,,0,5.39,0,0,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,"	1854914510307337",,50,被病娇囚禁后：我混成了团宠,69,0.00%,0.00%,0.00%,0,0.00%,78.12,0,0%,0,0%,0,0,0%,0,0,0,0%,0,0%,0,0%,0,0,0,0%,0%,,0,0,0,0.00%,0.00%,0.00%,0%,0,0,0,,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0%"", ""男"": ""0%"", ""未知"": ""0%""}","{""未知"": ""0%"", ""12-18岁"": ""0%"", ""18-25岁"": ""0%"", ""25-40岁"": ""0%"", ""12岁以下"": ""0%"", ""40岁以上"": ""0%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,
20260416,24:00,点点穿书,头条,星广站内22,大任务3-gogov3,,0,5.31,0,0,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,"	1852923152043211",,55,被病娇囚禁后：我混成了团宠,229,0.00%,0.00%,0.00%,5,2.18%,23.19,1.06,0.00%,0,0.000%,0,0,0%,0,0,0,0%,0,0%,0,0%,0,0,0,0%,0%,,0,0,0,0.00%,0.00%,0.00%,0%,0,0,0,,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0%"", ""男"": ""0%"", ""未知"": ""0%""}","{""未知"": ""0%"", ""12-18岁"": ""0%"", ""18-25岁"": ""0%"", ""25-40岁"": ""0%"", ""12岁以下"": ""0%"", ""40岁以上"": ""0%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,
20260416,24:00,点点穿书,头条,星广站内22,大任务3-gogov3,,0,5.07,0,0,0.00%,0,5.07,0%,0%,0%,0%,0%,0%,0%,0%,"	1852923152553033",,55,被病娇囚禁后：我混成了团宠,274,0.36%,0.00%,0.00%,3,1.09%,18.5,1.69,0.00%,1,33.333%,0,0,0.000%,0,0,0,100.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,-0.03,-0.53%,-0.53%,-0.54%,0%,0,0,-0.03,-0.53%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,-0.54%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0.00%"", ""男"": ""100.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,-0.58%
20260416,24:00,点点穿书,头条,代理站内39,民众-站内-gogo,,0,4.98,4,111,0.00%,0,4.98,0.00%,0%,0%,0%,0%,0%,0%,0%,"	1859358881128899",,51.95,被病娇囚禁后：我混成了团宠,310,0.32%,0.00%,0.00%,6,1.94%,16.06,0.83,0.00%,1,16.667%,1,1,100.000%,4.98,1,4.98,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,0.42,8.34%,8.34%,8.22%,0%,0.44,0.44,0.4,8.03%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,7.92%,0%,0%,0%,0%,0%,0%,0%,0%,0%,71.49,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0.00%"", ""男"": ""100.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""100.00%"", ""18-25岁"": ""0.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,8.53%
20260416,24:00,点点穿书,小红书,聚光6,标准投-gogo,,0,4.84,1,135,0.00%,0,4.84,0.00%,0%,0%,0%,0%,0%,0%,0%,9396508,,0,,365,0.27%,0.00%,0.00%,87,23.84%,13.26,0.06,0.00%,1,1.149%,0,0,0.000%,0,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,0.11,2.22%,2.22%,2.44%,0%,0.13,0.13,0.11,2.21%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,2.43%,0%,0%,0%,0%,0%,0%,0%,0%,0%,2.07,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0.00%"", ""男"": ""100.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,激活,2.62%
20260416,24:00,点点穿书,头条,星广通投2,站内-v3-gogo,,0,4.73,0,0,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,"	1854292035621323",,44,被病娇囚禁后：我混成了团宠,124,0.00%,0.00%,0.00%,2,1.61%,38.15,2.37,0.00%,0,0.000%,0,0,0%,0,0,0,0%,0,0%,0,0%,0,0,0,0%,0%,,0,0,0,0.00%,0.00%,0.00%,0%,0,0,0,,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0%"", ""男"": ""0%"", ""未知"": ""0%""}","{""未知"": ""0%"", ""12-18岁"": ""0%"", ""18-25岁"": ""0%"", ""25-40岁"": ""0%"", ""12岁以下"": ""0%"", ""40岁以上"": ""0%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,
20260416,24:00,点点穿书,小红书,站内4,简单投2-gogo,,0,4.72,7,106,0.00%,0,4.72,0.00%,0%,0%,0%,0%,0%,0%,0%,9338104,,0,,317,0.32%,0.00%,0.00%,73,23.03%,14.89,0.06,0.00%,1,1.370%,0,0,0.000%,0,0,0,100.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,0.72,15.22%,15.22%,16.74%,0%,0.75,0.75,0.71,15.02%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,16.52%,0%,0%,0%,0%,0%,0%,0%,0%,0%,31.45,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""100.00%"", ""男"": ""0.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,激活,17.80%
20260416,24:00,点点穿书,头条,星广通投36,uba-大任务-cc,,0,4.44,0,0,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,"	1861257215254602",,50,被病娇囚禁后：我混成了团宠,269,0.00%,0.00%,0.00%,1,0.37%,16.51,4.44,0.00%,0,0.000%,0,0,0%,0,0,0,0%,0,0%,0,0%,0,0,0,0%,0%,,0,0,0,0.00%,0.00%,0.00%,0%,0,0,0,,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0%"", ""男"": ""0%"", ""未知"": ""0%""}","{""未知"": ""0%"", ""12-18岁"": ""0%"", ""18-25岁"": ""0%"", ""25-40岁"": ""0%"", ""12岁以下"": ""0%"", ""40岁以上"": ""0%""}",0,1,0,0,0,0,陈畅,工作日,周四,关键行为,
20260416,24:00,点点穿书,头条,星广站内68,站内-gogo,,0,4.42,0,0,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,"	1862597344551387",,70,修仙这件小事,130,0.00%,0.00%,0.00%,5,3.85%,34,0.88,0.00%,0,0.000%,0,0,0%,0,0,0,0%,0,0%,0,0%,0,0,0,0%,0%,,0,0,0,0.00%,0.00%,0.00%,0%,0,0,0,,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0%"", ""男"": ""0%"", ""未知"": ""0%""}","{""未知"": ""0%"", ""12-18岁"": ""0%"", ""18-25岁"": ""0%"", ""25-40岁"": ""0%"", ""12岁以下"": ""0%"", ""40岁以上"": ""0%""}",17,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,
20260416,24:00,点点穿书,头条,代理通投44,泰格-uba-gogo,,0,4.41,0,0,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,"	1854367448359936",,49.12,,187,0.00%,0.00%,0.00%,6,3.21%,23.58,0.74,0.00%,0,0.000%,0,0,0%,0,0,0,0%,0,0%,0,0%,0,0,0,0%,0%,,0,0,0,0.00%,0.00%,0.00%,0%,0,0,0,,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0%"", ""男"": ""0%"", ""未知"": ""0%""}","{""未知"": ""0%"", ""12-18岁"": ""0%"", ""18-25岁"": ""0%"", ""25-40岁"": ""0%"", ""12岁以下"": ""0%"", ""40岁以上"": ""0%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,
20260416,24:00,点点穿书,小红书,站内4,简单投2-gogo,,0,4.05,0,0,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,9335444,,0,,473,0.00%,0.00%,0.00%,55,11.63%,8.56,0.07,0.00%,0,0.000%,0,0,0%,0,0,0,0%,0,0%,0,0%,0,0,0,0%,0%,,0,0,0,0.00%,0.00%,0.00%,0%,0,0,0,,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0%"", ""男"": ""0%"", ""未知"": ""0%""}","{""未知"": ""0%"", ""12-18岁"": ""0%"", ""18-25岁"": ""0%"", ""25-40岁"": ""0%"", ""12岁以下"": ""0%"", ""40岁以上"": ""0%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,激活,
20260416,24:00,点点穿书,头条,星广通投13,男频-uba-gogo,,0,3.83,0,0,0.00%,0,1.92,0%,0%,0%,0%,0%,0%,0%,0%,"	1859266953929236",,45,修仙这件小事,169,1.18%,0.00%,0.00%,2,1.18%,22.66,1.92,0.00%,2,100.000%,2,2,100.000%,1.92,2,1.92,0.00%,0,0.00%,0,0.00%,0,0,0,0%,0%,0,0,0,-0.03,-1.41%,-1.41%,-1.43%,0%,0,0,-0.03,-1.41%,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,-1.43%,0%,0%,0%,0%,0%,0%,0%,0%,0%,24.62,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""100.00%"", ""男"": ""0.00%"", ""未知"": ""0.00%""}","{""未知"": ""0.00%"", ""12-18岁"": ""0.00%"", ""18-25岁"": ""100.00%"", ""25-40岁"": ""0.00%"", ""12岁以下"": ""0.00%"", ""40岁以上"": ""0.00%""}",1,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,-1.54%
20260416,24:00,点点穿书,头条,星广通投,v2-gogo,,0,3.82,0,0,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,"	1854292034020490",,50,被病娇囚禁后：我混成了团宠,188,0.00%,0.00%,0.00%,2,1.06%,20.32,1.91,0.00%,0,0.000%,0,0,0%,0,0,0,0%,0,0%,0,0%,0,0,0,0%,0%,,0,0,0,0.00%,0.00%,0.00%,0%,0,0,0,,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0%"", ""男"": ""0%"", ""未知"": ""0%""}","{""未知"": ""0%"", ""12-18岁"": ""0%"", ""18-25岁"": ""0%"", ""25-40岁"": ""0%"", ""12岁以下"": ""0%"", ""40岁以上"": ""0%""}",0,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,
20260416,24:00,点点穿书,头条,星广通投25,站内v2-gogo,,0,3.79,0,0,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,"	1855550436483335",,38,被病娇囚禁后：我混成了团宠,155,0.00%,0.00%,0.00%,3,1.94%,24.45,1.26,0.00%,0,0.000%,0,0,0%,0,0,0,0%,0,0%,0,0%,0,0,0,0%,0%,,0,0,0,0.00%,0.00%,0.00%,0%,0,0,0,,0,0%,0,0%,0,0%,0,0%,0%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,"{""女"": ""0%"", ""男"": ""0%"", ""未知"": ""0%""}","{""未知"": ""0%"", ""12-18岁"": ""0%"", ""18-25岁"": ""0%"", ""25-40岁"": ""0%"", ""12岁以下"": ""0%"", ""40岁以上"": ""0%""}",1,1,0,0,0,0,韩孟伶,工作日,周四,关键行为,
